ensembl_gene_id	external_gene_id	chromosome_name	start_position	end_position	strand	gene_biotype
ENSG00000212907	MT-ND4L	MT	10470	10766	1	protein_coding
ENSG00000169006	NTSR2	2	11798304	11810290	-1	protein_coding
ENSG00000211642	IGLV10-54	22	22569184	22569660	1	IG_V_gene
ENSG00000198886	MT-ND4	MT	10760	12137	1	protein_coding
ENSG00000210176	J01415.21	MT	12138	12206	1	Mt_tRNA
ENSG00000251231	AC139099.1	17	81189540	81190888	1	lincRNA
ENSG00000210184	J01415.23	MT	12207	12265	1	Mt_tRNA
ENSG00000182872	RBM10	X	47004268	47046212	1	protein_coding
ENSG00000210191	J01415.2	MT	12266	12336	1	Mt_tRNA
ENSG00000198786	MT-ND5	MT	12337	14148	1	protein_coding
ENSG00000146574	C7orf28B	7	6836440	6866401	-1	protein_coding
ENSG00000198695	MT-ND6	MT	14149	14673	-1	protein_coding
ENSG00000210194	J01415.16	MT	14674	14742	-1	Mt_tRNA
ENSG00000247092	SNHG10	14	95999256	96001209	-1	lincRNA
ENSG00000198727	MT-CYB	MT	14747	15887	1	protein_coding
ENSG00000210195	J01415.15	MT	15888	15953	1	Mt_tRNA
ENSG00000210196	J01415.20	MT	15956	16023	-1	Mt_tRNA
ENSG00000248963	AL450226.1	17	2207756	2211342	-1	lincRNA
ENSG00000249622	AC116351.3	5	1004860	1006734	1	lincRNA
ENSG00000253935	IGLVIV-53	22	22574039	22574525	1	IG_V_pseudogene
ENSG00000250366	AL133167.1	14	96342729	96391899	1	lincRNA
ENSG00000249556	AC010627.1	5	14651755	14653492	1	lincRNA
ENSG00000247061	AC005696.1	17	2574352	2577029	-1	lincRNA
ENSG00000232203	RP11-572H4.2	9	31253899	31254775	1	pseudogene
ENSG00000211643	IGLV5-52	22	22673082	22673581	1	IG_V_gene
ENSG00000233064	RP3-380B8.4	6	5851739	5870453	1	processed_transcript
ENSG00000244779	AC087742.1	17	3624404	4195024	1	lincRNA
ENSG00000226644	RP11-128M1.1	20	2187863	2193797	1	processed_transcript
ENSG00000247148	AC138951.2	5	21480881	21484665	1	lincRNA
ENSG00000226998	RP11-291J9.1	9	31505278	31505941	1	pseudogene
ENSG00000147160	AWAT2	X	69260392	69269788	-1	protein_coding
ENSG00000227051	C14orf132	14	96505662	96560133	1	lincRNA
ENSG00000229080	RP11-291J9.2	9	31505944	31506613	1	pseudogene
ENSG00000230295	RP11-458F8.2	7	66345695	66347968	1	pseudogene
ENSG00000251042	AC116914.1	17	3627198	3631210	-1	lincRNA
ENSG00000235148	RP11-402B2.1	9	31644578	31645158	-1	pseudogene
ENSG00000250605	AC106810.1	5	25083407	25162815	1	lincRNA
ENSG00000211644	IGLV1-51	22	22676828	22677336	1	IG_V_gene
ENSG00000157219	HTR5A	7	154862034	154877459	1	protein_coding
ENSG00000146963	LUC7L2	7	139025105	139108198	1	protein_coding
ENSG00000136560	TANK	2	161993419	162092732	1	protein_coding
ENSG00000246084	AL445885.1	14	97925207	97930493	1	lincRNA
ENSG00000250060	RP11-332J15.2	5	6868672	6886900	1	processed_transcript
ENSG00000234484	RP1-55C23.7	6	133073814	133075090	1	processed_transcript
ENSG00000237021	RP3-486I3.7	6	116575370	116576437	1	processed_transcript
ENSG00000225544	KB-1027C11.4	22	22239621	22240012	-1	pseudogene
ENSG00000249322	AC024589.1	5	29065351	29073329	1	lincRNA
ENSG00000247652	AC127521.1	17	4383675	4389747	-1	lincRNA
ENSG00000118492	C6orf103	6	146920101	147136598	1	protein_coding
ENSG00000171126	KCNG3	2	42669157	42721237	-1	protein_coding
ENSG00000225611	RP11-70C1.1	3	42812104	42815127	1	processed_transcript
ENSG00000184616	AC004166.6	7	74320406	74331163	-1	pseudogene
ENSG00000246223	C14orf64	14	98391975	98444461	-1	lincRNA
ENSG00000225347	RP11-550E18.1	9	32333455	32334352	-1	pseudogene
ENSG00000233558	RP3-486I3.4	6	116579656	116580278	-1	pseudogene
ENSG00000211645	IGLV1-50	22	22681658	22682172	1	IG_V_gene
ENSG00000146386	C6orf115	6	139349819	139364439	1	protein_coding
ENSG00000246221	AC138409.1	5	34189716	34194310	-1	lincRNA
ENSG00000250077	AC118754.1	17	4513744	4520944	1	lincRNA
ENSG00000230770	RP3-380B8.3	6	5875164	5876103	-1	processed_transcript
ENSG00000095596	CYP26A1	10	94833232	94837647	1	protein_coding
ENSG00000179151	EDC3	15	74922899	74988384	-1	protein_coding
ENSG00000251069	AC026801.2	5	34900635	34904996	-1	lincRNA
ENSG00000179131	RP11-458F8.3	7	66379568	66379930	1	pseudogene
ENSG00000249874	AC233723.1	17	4690352	4694029	-1	lincRNA
ENSG00000215057	RP3-380B8.1	6	5972645	5974245	1	pseudogene
ENSG00000247085	AC117532.1	5	37406909	37413560	-1	lincRNA
ENSG00000223350	IGLV9-49	22	22697539	22698084	1	IG_V_gene
ENSG00000240050	RP1-93H18.1	6	116601362	116691436	1	processed_transcript
ENSG00000232082	RP1-168L15.4	6	166874151	166878871	-1	processed_transcript
ENSG00000249852	AC145676.2	7	227554	229557	-1	protein_coding
ENSG00000214783	POLR2J4	7	43980494	44058774	-1	processed_transcript
ENSG00000121988	ZRANB3	2	135894486	136288806	-1	protein_coding
ENSG00000254011	CTC-229L21.1	5	173600104	173608817	1	processed_transcript
ENSG00000248519	AC108099.1	5	42155935	42175356	-1	lincRNA
ENSG00000247379	AC087500.1	17	5095398	5138933	1	lincRNA
ENSG00000189401	OTUD6A	X	69282341	69284029	1	protein_coding
ENSG00000197575	RPS17P2	5	116051935	116052386	1	pseudogene
ENSG00000249722	CTC-430J12.2	5	173756615	173757506	1	processed_transcript
ENSG00000211647	IGLV5-48	22	22707289	22707781	1	IG_V_gene
ENSG00000205022	PABPN1L	16	88928034	88933026	-1	protein_coding
ENSG00000235272	RP3-427A4.2	6	166999612	166999965	-1	pseudogene
ENSG00000197461	PDGFA	7	536895	559933	-1	protein_coding
ENSG00000235008	RP3-497J21.1	6	167114582	167116327	-1	pseudogene
ENSG00000248194	AC024569.1	5	52965911	52968051	1	lincRNA
ENSG00000224796	RPL32P1	6	33047228	33047637	1	pseudogene
ENSG00000248291	AC104581.1	17	7771136	7777031	-1	lincRNA
ENSG00000217825	AC099552.4	7	154988273	154990165	-1	protein_coding
ENSG00000211648	IGLV1-47	22	22712087	22712608	1	IG_V_gene
ENSG00000220557	HMGB1L13	6	133189357	133189998	-1	pseudogene
ENSG00000226237	RP11-276H19.1	9	89563614	89616948	1	processed_transcript
ENSG00000089289	IGBP1	X	69353299	69386174	1	protein_coding
ENSG00000250552	AC139495.1	5	68927362	68952148	-1	lincRNA
ENSG00000233383	RP11-324F21.1	7	66554244	66554457	-1	pseudogene
ENSG00000178257	PRM3	16	11367144	11367452	-1	protein_coding
ENSG00000251311	RP11-249M12.2	5	116078687	116097905	-1	processed_transcript
ENSG00000231654	RP11-514O12.2	6	167317186	167318323	1	processed_transcript
ENSG00000225308	ASS1P11	7	21259828	21261047	-1	pseudogene
ENSG00000249095	AC002347.1	17	10286461	10527704	1	lincRNA
ENSG00000235562	RP11-236F9.7	9	67343677	67344322	-1	pseudogene
ENSG00000128585	MKLN1	7	130794855	131181395	1	protein_coding
ENSG00000213122	RP3-416F10.1	6	133318709	133319189	-1	pseudogene
ENSG00000251690	AC138866.2	5	69504067	69519506	-1	lincRNA
ENSG00000236763	RP11-35N6.4	9	104118751	104119085	-1	pseudogene
ENSG00000249150	CTC-472C24.1	5	116156689	116165883	-1	processed_transcript
ENSG00000224920	RP11-175J10.1	10	37811939	37833629	1	pseudogene
ENSG00000230358	RP11-166O4.1	7	66744765	66751606	1	pseudogene
ENSG00000211649	IGLV7-46	22	22723982	22724454	1	IG_V_gene
ENSG00000230468	KIAA0664P5	10	135470739	135474139	-1	pseudogene
ENSG00000176438	C14orf49	14	95883831	95942173	-1	protein_coding
ENSG00000231461	HLA-DPA2	6	33059530	33065072	-1	pseudogene
ENSG00000168152	THAP9	4	83821837	83841122	1	protein_coding
ENSG00000227474	RP11-295P9.2	10	13633460	13634323	-1	pseudogene
ENSG00000231023	RP11-314E23.1	6	133409219	133427717	1	processed_transcript
ENSG00000224086	LL22NC03-86G7.1	22	22292665	22297799	1	processed_transcript
ENSG00000216863	LY86AS	6	6346698	6622977	-1	processed_transcript
ENSG00000197704	FRMPD2L1	10	48844040	48868504	-1	pseudogene
ENSG00000188707	C7orf29	7	150027401	150029808	1	protein_coding
ENSG00000250175	AC138866.1	5	69511920	69531889	-1	lincRNA
ENSG00000229686	SNORD56	20	2637270	2637340	1	processed_transcript
ENSG00000247970	AL160313.1	14	100070893	100092074	1	lincRNA
ENSG00000229949	AC005094.2	7	21440538	21441231	-1	pseudogene
ENSG00000197698	RP11-276H19.2	9	89623374	89657039	-1	pseudogene
ENSG00000249408	AC146944.1	5	69797213	69815908	-1	lincRNA
ENSG00000211650	IGLV5-45	22	22730355	22730874	1	IG_V_gene
ENSG00000237635	XX-2136C48.8	10	135477936	135478610	1	pseudogene
ENSG00000235745	RP11-236F9.5	9	67346578	67347274	1	pseudogene
ENSG00000184210	DGAT2L6	X	69397333	69425395	1	protein_coding
ENSG00000217241	RP1-93H18.3	6	116774177	116774728	-1	pseudogene
ENSG00000226572	SNORD57	20	2637585	2637656	1	processed_transcript
ENSG00000246154	AC005358.1	17	12663457	12693559	-1	lincRNA
ENSG00000249543	AC146944.2	5	69808306	69828266	-1	lincRNA
ENSG00000248952	AL132709.1	14	101536824	101539261	-1	lincRNA
ENSG00000197549	PRAMEL	22	22345496	22398332	-1	processed_transcript
ENSG00000226793	RP11-236F9.6	9	67348382	67348907	1	pseudogene
ENSG00000250650	RP11-492L8.1	5	116355244	116355375	-1	pseudogene
ENSG00000183891	TTC32	2	20096404	20101747	-1	protein_coding
ENSG00000240839	AC006480.2	7	66752528	66767417	-1	processed_transcript
ENSG00000249733	AL359682.1	14	101723669	101744655	1	lincRNA
ENSG00000245153	AC005224.1	17	14198829	14200917	-1	lincRNA
ENSG00000250187	AC139272.1	5	70069926	70074523	1	lincRNA
ENSG00000225276	RP11-175J10.2	10	37889724	37890296	-1	pseudogene
ENSG00000211651	IGLV1-44	22	22735135	22735715	1	IG_V_gene
ENSG00000120756	PLS1	3	142315229	142432506	1	protein_coding
ENSG00000115421	PAPOLG	2	60983365	61029220	1	protein_coding
ENSG00000250127	CTD-2117L12.1	5	57837394	57854070	-1	protein_coding
ENSG00000132394	EEFSEC	3	127872297	128127485	1	protein_coding
ENSG00000251028	AL049836.2	14	102018560	102022013	-1	lincRNA
ENSG00000250010	AC005517.1	17	15380825	15382906	1	lincRNA
ENSG00000198954	KIAA1279	10	70748487	70776738	1	protein_coding
ENSG00000231007	CDC20P	9	89626567	89628066	1	pseudogene
ENSG00000251029	AC146949.2	5	70504436	70519875	-1	lincRNA
ENSG00000196796	AC112166.2	16	29049976	29062617	1	protein_coding
ENSG00000203543	AL353671.1	9	32547881	32548148	1	pseudogene
ENSG00000248550	AC005324.1	17	15555480	15949795	-1	lincRNA
ENSG00000211652	IGLV7-43	22	22749356	22749827	1	IG_V_gene
ENSG00000226578	RP11-258F22.1	10	38064299	38073059	-1	processed_transcript
ENSG00000134014	ELP3	8	27947190	28048673	1	protein_coding
ENSG00000225112	RP11-295P9.6	10	13752415	13754054	1	processed_transcript
ENSG00000224062	RP11-364P2.1	4	122372688	122373097	1	pseudogene
ENSG00000220483	RP11-707M13.1	6	66498310	66499180	1	pseudogene
ENSG00000247143	AL133223.1	14	102606212	102676863	-1	lincRNA
ENSG00000248917	AC146949.1	5	70512284	70532224	-1	lincRNA
ENSG00000249306	RP11-267A15.1	5	173763298	173959460	1	processed_transcript
ENSG00000250690	AC005971.1	17	16220016	16255093	-1	lincRNA
ENSG00000115207	GTF3C2	2	27548716	27579868	-1	protein_coding
ENSG00000237868	AC097533.1	4	122998995	122999473	-1	pseudogene
ENSG00000233859	ADH5P4	6	66546823	66547947	-1	pseudogene
ENSG00000244801	AC112184.1	5	79281764	79287066	1	lincRNA
ENSG00000112964	GHR	5	42423879	42721979	1	protein_coding
ENSG00000224887	RP11-276H19.4	9	89699076	89700066	-1	pseudogene
ENSG00000223408	RP11-38P6.1	9	67579807	67583159	-1	processed_transcript
ENSG00000249596	AC087164.1	17	18022482	18260571	-1	lincRNA
ENSG00000228650	AC008940.1	5	56066626	56068123	1	processed_transcript
ENSG00000225192	RP11-162G10.4	10	38083204	38085037	-1	pseudogene
ENSG00000204195	AWAT1	X	69454505	69460477	1	protein_coding
ENSG00000247772	AL136293.3	14	102951010	102956035	-1	lincRNA
ENSG00000254175	IGLVI-42	22	22751369	22751861	1	IG_V_pseudogene
ENSG00000138119	MYOF	10	95066186	95242074	-1	protein_coding
ENSG00000197548	ATG7	3	11313995	11599139	1	protein_coding
ENSG00000218890	RP1-129L7.1	6	66803324	66804802	-1	pseudogene
ENSG00000253372	RP11-44N11.1	8	123819985	123828756	1	processed_transcript
ENSG00000246628	AC087164.3	17	18079879	18088067	-1	lincRNA
ENSG00000152932	RAB3C	5	57878048	58155213	1	protein_coding
ENSG00000251533	AL161669.1	14	103653562	103655365	-1	lincRNA
ENSG00000249445	AC010623.1	5	80700876	80703566	1	lincRNA
ENSG00000254073	IGLVVII-41-1	22	22753184	22753334	1	IG_V_pseudogene
ENSG00000228688	COL11A2P	6	33071571	33075107	-1	pseudogene
ENSG00000100767	PAPLN	14	73704205	73741345	1	protein_coding
ENSG00000228373	RP11-497K15.1	9	90038546	90038803	1	pseudogene
ENSG00000249716	AC008865.2	5	96364997	96367586	-1	lincRNA
ENSG00000248683	AC026271.1	17	18573265	18576264	1	lincRNA
ENSG00000122862	SRGN	10	70847862	70864567	1	protein_coding
ENSG00000253818	IGLV1-41	22	22758539	22759053	1	IG_V_pseudogene
ENSG00000239605	C2orf61	2	47293080	47382426	-1	protein_coding
ENSG00000233476	EEF1A1P6	7	22550093	22551675	-1	pseudogene
ENSG00000163001	CCDC104	2	55746740	55773015	1	protein_coding
ENSG00000219928	RP11-40C6.2	9	90140217	90140390	1	pseudogene
ENSG00000246451	AL139300.2	14	104146166	104150352	-1	lincRNA
ENSG00000236186	AC112166.1	16	29065089	29068693	-1	protein_coding
ENSG00000211653	IGLV1-40	22	22764098	22764614	1	IG_V_gene
ENSG00000248598	AC138761.2	17	21760936	21792968	-1	lincRNA
ENSG00000228828	RP11-162G10.1	10	38107534	38109910	-1	pseudogene
ENSG00000237705	AC008937.2	5	56137843	56157991	-1	processed_transcript
ENSG00000245338	AC034207.1	5	108061406	108063994	1	lincRNA
ENSG00000235288	RP11-70C1.3	3	42846696	42893920	-1	processed_transcript
ENSG00000186912	P2RY4	X	69478016	69479654	-1	protein_coding
ENSG00000144834	TAGLN3	3	111717511	111732734	1	protein_coding
ENSG00000150628	SPATA4	4	177105789	177116822	-1	protein_coding
ENSG00000227467	AL512356.1	14	105506856	105522493	1	lincRNA
ENSG00000253889	IGLVI-38	22	22780158	22780651	1	IG_V_pseudogene
ENSG00000237398	HLA-DPA3	6	33098993	33111102	-1	pseudogene
ENSG00000248572	CTD-2108O9.2	5	38399916	38403515	-1	processed_transcript
ENSG00000245358	AC008494.1	5	114512864	114516020	1	lincRNA
ENSG00000211654	IGLV5-37	22	22781876	22782371	1	IG_V_gene
ENSG00000253607	RP11-557C18.3	8	124014800	124042991	1	processed_transcript
ENSG00000152689	RASGRP3	2	33656569	33789817	1	protein_coding
ENSG00000234091	RP11-353M9.1	10	13771383	13798200	1	processed_transcript
ENSG00000057935	MTA3	2	42721709	42984087	1	protein_coding
ENSG00000248017	AC026449.1	5	115150892	115152356	1	lincRNA
ENSG00000225230	AC008937.3	5	56195868	56206541	-1	processed_transcript
ENSG00000251602	AL928654.1	14	105883918	105886076	-1	lincRNA
ENSG00000236459	RP11-141M3.1	3	42930853	42931798	1	pseudogene
ENSG00000249280	AC010296.1	5	115703287	115710267	-1	lincRNA
ENSG00000211655	IGLV1-36	22	22786296	22786802	1	IG_V_gene
ENSG00000237518	RP11-12A20.1	9	67782217	67782556	1	pseudogene
ENSG00000251558	AC005697.1	17	26201671	26208263	1	lincRNA
ENSG00000103472	RRN3P2	16	29086163	29128036	1	protein_coding
ENSG00000206552	RP11-141M3.3	3	42975744	42978277	-1	processed_transcript
ENSG00000211894	AB019439.3	14	106209116	106791285	1	lincRNA
ENSG00000215227	RP11-308K19.2	10	13912797	13913175	1	pseudogene
ENSG00000232833	RP11-12A20.5	9	67785049	67786624	-1	pseudogene
ENSG00000223504	RP11-542F9.1	6	68765243	68770394	1	processed_transcript
ENSG00000249243	AC005697.2	17	26256574	26301249	-1	lincRNA
ENSG00000253463	RP11-978P4.2	8	124135346	124135922	1	pseudogene
ENSG00000236709	RP11-40C6.3	9	90168369	90169374	1	processed_transcript
ENSG00000203542	AL353671.5	9	32548215	32548487	-1	pseudogene
ENSG00000232375	RP11-136C24.1	3	43078613	43078943	1	pseudogene
ENSG00000249821	AC005609.1	5	140165144	140175769	-1	lincRNA
ENSG00000253631	IGLV7-35	22	22804540	22804990	1	IG_V_pseudogene
ENSG00000235453	C9orf133	9	32551142	32567003	1	processed_transcript
ENSG00000253272	AC004522.1	7	99578389	99585164	1	processed_transcript
ENSG00000227245	RP11-136C24.2	3	43128971	43129560	1	processed_transcript
ENSG00000235635	AC016644.1	5	56237134	56242979	1	processed_transcript
ENSG00000218153	KRT18P22	6	116778486	116779832	-1	pseudogene
ENSG00000253120	IGLV2-34	22	22922478	22922760	1	IG_V_pseudogene
ENSG00000237704	AP004289.2	8	100352533	100353989	-1	pseudogene
ENSG00000226497	RP11-406O16.1	6	68936864	69039791	-1	processed_transcript
ENSG00000234617	RP11-188P20.2	3	43391136	43393454	-1	processed_transcript
ENSG00000249608	AC005609.3	5	140179682	140249953	-1	lincRNA
ENSG00000247313	AC024267.2	17	27253293	27271764	1	lincRNA
ENSG00000211656	IGLV2-33	22	22930626	22931145	1	IG_V_gene
ENSG00000225017	AP004289.1	8	100358280	100360484	-1	pseudogene
ENSG00000229751	RP11-142M10.2	10	14033815	14049525	1	processed_transcript
ENSG00000218834	RP11-361F19.1	6	69308096	69308285	-1	pseudogene
ENSG00000247185	AC127024.1	17	29036657	29097067	1	lincRNA
ENSG00000250974	RP11-122F24.1	5	6933783	7190925	1	processed_transcript
ENSG00000248756	AC005754.1	5	140474238	140476962	-1	lincRNA
ENSG00000223916	RP11-353H3.1	3	43526464	43527372	-1	pseudogene
ENSG00000170044	ZPLD1	3	101818088	102198685	1	protein_coding
ENSG00000230910	RP3-525N10.2	6	69342555	69344216	-1	processed_transcript
ENSG00000235886	RP4-672N11.1	3	43820453	43821474	-1	processed_transcript
ENSG00000197146	AL133458.1	6	167358940	167359399	-1	pseudogene
ENSG00000227598	RP1-167A14.2	6	167383114	167412553	-1	processed_transcript
ENSG00000112851	ERBB2IP	5	65222303	65378377	1	protein_coding
ENSG00000250796	RP11-723O4.3	3	128588467	128588869	1	pseudogene
ENSG00000235410	RP11-397C18.2	10	14116283	14129604	1	processed_transcript
ENSG00000235713	RP4-604G5.3	7	99590020	99590673	1	pseudogene
ENSG00000225873	RP11-101C21.1	3	44462619	44465499	-1	processed_transcript
ENSG00000219085	RP13-371D18.2	6	70415179	70416052	-1	pseudogene
ENSG00000234428	AC017076.1	2	7001230	7130570	-1	protein_coding
ENSG00000211657	IGLV3-32	22	22936998	22937501	1	IG_V_gene
ENSG00000134324	LPIN1	2	11864475	11967535	1	protein_coding
ENSG00000250856	RP11-723O4.8	3	128719320	128720388	-1	processed_transcript
ENSG00000215096	IFITM8P	8	64321622	64322079	1	pseudogene
ENSG00000254148	AC004985.1	7	43980494	44058774	-1	processed_transcript
ENSG00000231695	AC006367.1	7	28448995	28450371	1	protein_coding
ENSG00000170217	FAM27E3	9	67785682	67786401	1	pseudogene
ENSG00000248775	RP11-404K5.3	5	7288037	7288590	-1	pseudogene
ENSG00000250800	AC005752.1	5	140593509	140596591	-1	lincRNA
ENSG00000249505	RP11-434H6.2	3	128764606	128765764	1	pseudogene
ENSG00000214825	RP11-944L7.3	3	44566236	44567297	-1	pseudogene
ENSG00000253920	IGLV3-31	22	22946915	22947635	1	IG_V_pseudogene
ENSG00000231008	AB019439.2	14	106733152	106736325	1	lincRNA
ENSG00000122958	VPS26A	10	70883268	70932617	1	protein_coding
ENSG00000216966	RP11-568A7.1	6	167622119	167622385	-1	pseudogene
ENSG00000250004	AC005752.2	5	140602915	140605611	-1	lincRNA
ENSG00000241673	RPS27P12	3	128936936	128937193	-1	pseudogene
ENSG00000236495	RP11-7C6.1	10	14694741	14703690	1	processed_transcript
ENSG00000247077	AC127070.3	12	133485301	133490880	1	lincRNA
ENSG00000183086	AC118138.4	7	74378915	74438909	1	pseudogene
ENSG00000145423	SFRP2	4	154701744	154710272	-1	protein_coding
ENSG00000206417	RP13-685P2.5	3	129034235	129045068	1	processed_transcript
ENSG00000134321	RSAD2	2	7005937	7038370	1	protein_coding
ENSG00000253329	IGLV3-30	22	22961042	22961633	1	IG_V_pseudogene
ENSG00000205786	AC005105.1	7	28662328	28676782	1	protein_coding
ENSG00000251462	AC005752.3	5	140619689	140624320	-1	lincRNA
ENSG00000231720	RP11-568A7.3	6	167650996	167653968	-1	processed_transcript
ENSG00000250790	AC127070.1	12	133488105	133491318	-1	lincRNA
ENSG00000253410	RP11-539E17.3	8	124205115	124205172	1	pseudogene
ENSG00000250288	AC138207.1	17	29351203	29359585	1	lincRNA
ENSG00000236869	RP11-944L7.4	3	44598849	44727145	-1	processed_transcript
ENSG00000253338	IGLV3-29	22	23003769	23004012	1	IG_V_pseudogene
ENSG00000248581	AC005618.2	5	140797766	140892510	-1	lincRNA
ENSG00000197576	HOXA4	7	27168126	27192217	-1	protein_coding
ENSG00000246394	AC073911.3	12	133609249	133613808	-1	lincRNA
ENSG00000242798	RP11-506M12.1	7	99712837	99724762	-1	processed_transcript
ENSG00000249749	AC134669.1	17	29460200	29658964	1	lincRNA
ENSG00000214820	RP11-944L7.2	3	44619914	44622518	-1	pseudogene
ENSG00000248269	AC005618.1	5	140809958	140813405	-1	lincRNA
ENSG00000253451	IGLV2-28	22	23006943	23007377	1	IG_V_pseudogene
ENSG00000118965	WDR35	2	20110021	20189892	-1	protein_coding
ENSG00000122304	PRM2	16	11369493	11370337	-1	protein_coding
ENSG00000249054	AC215219.4	12	67607	69138	1	lincRNA
ENSG00000228648	RP11-568A7.2	6	167655379	167659404	1	processed_transcript
ENSG00000233509	RP11-944L7.1	3	44658620	44666289	-1	processed_transcript
ENSG00000246715	AC005899.1	17	30748305	30772564	-1	lincRNA
ENSG00000108010	GLRX3	10	131934663	131982785	1	protein_coding
ENSG00000246581	AC094107.1	5	141227143	141231803	1	lincRNA
ENSG00000211658	IGLV3-27	22	23010758	23011276	1	IG_V_gene
ENSG00000228367	RP11-524L6.2	5	75216491	75217485	-1	pseudogene
ENSG00000106066	CPVL	7	29034847	29235067	-1	protein_coding
ENSG00000113448	PDE4D	5	58264865	59817947	-1	protein_coding
ENSG00000250949	RP11-492L8.2	5	116366896	116374265	1	processed_transcript
ENSG00000235077	AC073842.19	7	99728587	99738062	1	processed_transcript
ENSG00000185736	ADARB2	10	1228073	1779670	-1	protein_coding
ENSG00000235805	RP11-348P10.1	3	44750803	44752378	-1	pseudogene
ENSG00000248255	AC011370.1	5	146939557	147041572	1	lincRNA
ENSG00000248916	RP13-685P2.4	3	129041889	129044269	-1	pseudogene
ENSG00000247732	RP11-404K5.1	5	7290936	7296458	1	pseudogene
ENSG00000217447	RP3-366N23.4	6	167760960	167761541	1	pseudogene
ENSG00000221834	OR9A4	7	141618617	141619709	1	protein_coding
ENSG00000250818	AC025211.1	17	30831585	30930965	1	lincRNA
ENSG00000230313	HCG24	6	33112560	33115544	1	processed_transcript
ENSG00000227424	AC008545.1	5	149187140	149189250	-1	lincRNA
